customer_id,timestamp,age,gender,employment_status,annual_income,credit_score,loan_amount,loan_tenure_months,interest_rate,monthly_installment,payment_status,days_late,outstanding_balance,default_flag,fraud_flag
5095,606,61,1,2,920107,732,428474,60,10.31,7877.49,1,0,404344,0,0
5096,40,37,0,2,1432084,780,212696,12,14.29,20257.52,1,0,42823,0,1
5097,105,51,1,2,1251199,810,838968,12,15.38,58362.4525,1,0,658326,0,1
5098,168,61,0,0,990817,300,622114,48,17.8,15267.71,1,0,334084,0,0
5099,185,62,0,2,289740,843,147921,60,14.63,2826.03,1,0,96019,0,1
5100,27,54,0,0,580745,589,114753,60,20.82,2310.74,0,17.5,92628,0,1
5101,612,36,0,2,1862347,376,965124,24,16.2,46728.09,0,17.5,301973,0,1
5102,648,28,1,0,713355,713,716602,60,10.85,13239.22,0,17.5,355306,0,1
5103,545,50,1,1,423765,730,349781,48,15.18,8393.29,1,0,329428,0,1
5104,531,49,1,1,779659,353,623594,60,11.37,11574.94,1,0,241133,0,1
5105,439,24,0,1,668409,623,964798,24,14.11,45872.12,1,0,274677,0,0
5106,535,33,0,0,1261274,301,938053,24,14.37,44702.13,1,0,118190,0,0
5107,99,59,0,0,830161,503,522075,48,19.6,13008.37,1,0,263504,0,0
5108,50,61,0,1,1452534,403,317501,36,17.59,10370.82,1,0,161134,0,1
5109,665,61,0,0,1313765,838,578098,60,17.36,11307.6,1,0,115972,0,1
5110,557,35,1,1,1343043,765,204163,36,10.82,6284.82,0,3,128533,0,1
5111,117,24,0,2,1319903,434,777632,36,16.19,25098.07,0,17.5,752330,0,1
5112,123,30,0,1,1864796,462,886056,48,17.14,21623.46,1,0,178324,0,1
5113,24,39,1,2,1209985,568,273553,12,21.35,27663.05,0,17.5,20593,0,0
5114,670,25,1,2,464563,802,237073,48,11.37,5500.59,0,17.5,78756,0,0
5115,557,34,1,1,1385529,416,159944,12,16.8,15567.88,1,0,36523,0,1
5116,59,42,1,0,563487,824,306450,60,18.44,6049.32,0,3,24052,0,1
5117,231,38,0,2,541693,325,963426,24,19.05,47789.94,0,17.5,861464.5,0,1
5118,583,50,1,0,1586136,783,486805,60,13.84,9236.31,0,10,392417,0,0
5119,88,57,1,0,1280983,798,538876,12,20.36,54049.26,0,11,463144,0,1
5120,67,33,1,1,590065,336,244931,48,11.15,5671.68,1,0,20860,0,0
5121,622,65,0,0,875720,655,113039,12,19.4,11247.38,1,0,88935,0,1
5122,35,28,1,2,1248494,558,148871,60,9.96,2728.31,0,2,68745,0,0
5123,538,25,1,0,274954,709,68143,48,18.05,1675.89,1,0,56830,0,0
5124,353,24,0,2,1091563,790,408963,60,21.85,8305.36,1,0,361575,0,0
5125,685,57,0,2,1573202,314,762808,24,13.83,36179.35,1,0,564528,0,0
5126,355,22,1,2,1407464,548,569917,48,15.65,13731.44,1,0,153073,0,1
5127,253,45,0,2,1683230,417,309221,60,9.65,5651.01,1,0,97,0,0
5128,650,50,0,0,1017494,606,425387,12,12.67,39940.29,1,0,48954,0,1
5129,312,59,0,1,1264145,649,444267,24,18.17,21874.6,0,17.5,87268,0,0
5130,580,23,1,0,861317,628,612102,36,17.07,19905.22,0,7,556332,0,1
5131,615,25,0,2,1148090,736,302761,24,7.68,13583.88,0,3,161589,0,1
5132,354,53,1,1,1136794,405,81629,60,21.45,1652.31,1,0,5416,0,1
5133,587,59,1,2,1284739,626,510455,48,13.29,12047.8,0,8,5808,0,0
5134,558,39,1,1,1796043,374,163214,24,15.74,7871,1,0,11866,0,1
5135,677,50,0,0,908870,704,96662,12,14.49,9222.36,1,0,80441,0,0
5136,357,24,0,1,409330,538,679407,60,8.69,12307.46,1,0,658998,0,0
5137,230,38,0,2,749796,304,474652,36,16.1,15307.53,1,0,183039,0,1
5138,326,63,1,1,445935,446,147849,24,13.52,6993.26,0,17.5,34681,0,1
5139,290,40,0,0,1484354,383,761267,24,13.52,36007.93,1,0,554097,0,1
5140,59,42,1,1,690192,622,749852,36,19.17,24822.18,1,0,98519,0,0
5141,680,32,0,1,1976889,509,708502,48,16.37,17176.75,0,17.5,650939,0,1
5142,657,42,0,1,939901,562,879851,60,8.89,15967.83,1,0,574050,0,1
5143,162,39,1,0,207301,767,701336,60,7.65,12583.14,1,0,118316,0,1
5144,474,33,1,2,1150098,423,703612,60,13.08,13260.74,1,0,202280,0,0
5145,403,22,0,2,1212122,411,621137,12,8.49,56155.96,0,17.5,607121,0,1
5146,417,34,1,0,778149,597,527145,12,16.64,51238.49,1,0,58156,0,1
5147,4,24,0,1,1966479,354,887734,36,10.62,27278.09,0,17.5,313309,0,1
5148,538,40,0,1,719536,588,989930,36,11.02,30528.34,1,0,557765,0,0
5149,309,44,0,1,790420,453,724245,12,16.14,58362.4525,1,0,225777,0,1
5150,669,41,0,2,1035235,764,828081,36,16.05,26694.11,1,0,600142,0,1
5151,429,52,0,2,1196340,540,915904,60,20.94,18461.57,1,0,653853,0,0
5152,470,65,0,0,275356,426,984986,24,18.79,48752.7,1,0,582695,0,1
5153,213,37,0,0,245236,362,966927,60,18.24,19054.91,0,17.5,397360,0,1
5154,640,26,0,2,1416701,845,433488,60,9.65,7921.99,1,0,122050,0,0
5155,131,24,0,1,1638653,438,323107,24,11.12,14959.85,1,0,85516,0,1
5156,419,27,0,0,1696203,522,589972,48,18.37,14548.96,1,0,424776,0,0
5157,557,63,0,2,758895,653,729120,48,14.78,17435.08,0,17.5,488714,0,1
5158,149,36,0,2,998001,519,400345,60,19.31,7960.86,0,17.5,260965,0,1
5159,67,42,0,1,1839430,459,470749,24,15.82,22717.56,1,0,296960,0,1
5160,147,60,1,0,516992,424,232769,60,8.31,4201.87,1,0,202184,0,1
5161,548,39,0,1,1362764,666,719649,24,17.42,35208.83,1,0,655461,0,0
5162,290,39,0,0,439127,560,865671,24,9.55,39514.27,1,0,147178,0,1
5163,722,43,1,2,775031,769,647019,12,11.18,58362.4525,1,0,79816,0,1
5164,198,56,1,2,788374,552,722639,36,13.39,22761.12,1,0,149468,0,1
5165,455,64,0,0,1156444,491,774184,12,15.71,58362.4525,1,0,297057,0,0
5166,258,47,0,1,537408,519,730177,48,9.2,16611.53,1,0,618595,0,1
5167,151,65,0,2,269071,733,885812,48,11.68,20609.89,0,13,296759,0,1
5168,473,24,0,0,1366924,832,310711,48,11.11,7192.31,1,0,219095,0,1
5169,493,33,0,0,1301383,390,565711,12,10.83,52248.13,0,9,463193,0,1
5170,306,55,1,2,1737672,617,274175,60,15.07,5258.22,0,10,154042,0,0
5171,59,56,1,2,1708578,473,902004,24,20.42,45258.05,0,17.5,343198,0,0
5172,281,65,0,1,1512619,629,73868,48,7.6,1655.87,1,0,63060,0,0
5173,282,26,0,0,248605,828,476920,48,8.91,10821.12,1,0,119215,0,1
5174,594,31,0,1,539696,572,932958,12,14.9,58362.4525,0,15,861464.5,0,1
5175,94,63,0,2,1600524,350,417115,48,10.19,9575.4,1,0,74220,0,0
5176,447,38,1,2,310876,565,944672,48,15.24,22680,0,17.5,804101,0,1
5177,181,35,1,2,1738730,438,812345,48,21.9,20630.18,1,0,389132,0,0
5178,232,23,0,0,1021858,339,136914,60,13.56,2591.33,1,0,27867,0,0
5179,301,64,1,1,1422257,429,184784,48,15.89,4461.38,1,0,4198,0,1
5180,130,50,0,0,1180389,797,111932,48,20.61,2812.52,1,0,97925,0,0
5181,418,45,0,0,1938057,363,859426,24,14.63,41048.33,0,8,593768,0,1
5182,729,43,1,2,1366159,628,372665,12,21.41,37704.38,0,9,326640,0,0
5183,640,62,0,0,802891,791,644966,12,12.93,58362.4525,0,5,291880,0,0
5184,86,61,1,0,921127,747,346394,12,21,34928.06,1,0,4558,0,1
5185,356,54,0,0,1962118,703,57884,12,12.44,5423.73,1,0,10753,0,0
5186,403,52,1,0,1258590,695,306659,12,17.64,30062.8,1,0,201457,0,1
5187,179,62,1,2,632727,330,395239,12,16.83,38479.81,1,0,12602,0,0
5188,107,64,0,0,1304944,789,782606,12,10.58,58362.4525,0,17.5,769012,0,1
5189,470,42,1,0,1263543,333,464511,36,15.66,14923.71,1,0,130483,0,0
5190,618,31,1,2,1067284,398,955656,48,11.3,22159.27,0,17.5,858431,0,0
5191,530,56,1,0,1342375,726,567893,24,18.31,27994.76,1,0,271137,0,1
5192,571,41,0,0,1023250,782,491696,36,17.81,16090.75,1,0,1372,0,1
5193,453,62,1,0,1485355,367,667722,48,20.16,16715.31,1,0,495674,0,1
5194,295,29,0,2,1843711,562,941457,24,12.79,44244.56,1,0,466219,0,0
5195,661,27,1,1,483953,833,445867,60,21.39,9020.63,1,0,373218,0,0
5196,328,37,1,2,630419,512,849073,24,20.03,42464.26,1,0,833901,0,1
5197,604,61,0,2,808174,545,176135,24,13.45,8326.05,1,0,170367,0,1
5198,538,50,0,2,1530549,475,273239,12,16.55,26538.34,1,0,178481,0,1
5199,483,47,0,2,491547,476,454557,24,16.24,22015.71,1,0,391530,0,1
5200,126,42,1,1,272264,421,70255,24,9.95,3218.56,1,0,41581,0,1
5201,696,63,1,1,1430812,810,386299,60,18.81,7649.36,1,0,115940,0,0
5202,450,63,0,1,1586721,610,300299,48,7.83,6746.09,0,17.5,12271,0,1
5203,542,55,0,1,1925301,762,653305,60,16.05,12636.01,1,0,391820,0,1
5204,464,31,1,2,534827,372,573533,36,9.78,17489.57,1,0,113958,0,1
5205,591,38,0,2,863254,350,141826,48,16.42,3439.87,1,0,45836,0,0
5206,262,46,0,0,1149175,576,755932,60,9.6,13808.36,1,0,659042,0,1
5207,586,51,0,1,422475,714,826532,24,14.21,39332.59,1,0,347912,0,0
5208,504,54,1,0,1283473,627,920795,36,15.25,29478.23,1,0,388357,0,1
5209,608,44,1,0,342991,547,172696,12,21.45,17478.27,1,0,78398,0,0
5210,519,51,0,1,576865,332,319959,12,11.39,29700.19,0,13,183273,0,1
5211,159,24,0,2,322008,739,410722,48,16.67,9983.11,1,0,166746,0,1
5212,15,31,1,0,1322094,473,710839,48,17.1,17341.51,1,0,150114,0,1
5213,118,46,0,2,905183,321,754185,24,9.43,34387.69,1,0,560901,0,1
5214,656,35,0,1,268865,481,256818,12,12.38,24051.01,1,0,143114,0,1
5215,676,26,1,0,1273089,316,530351,36,20.38,17734.35,1,0,395273,0,1
5216,259,26,1,1,1723548,386,142870,36,10.2,4373.41,1,0,239,0,1
5217,165,42,0,2,698841,474,789185,24,20.07,39482.27,1,0,594637,0,1
5218,263,27,0,0,1213892,525,85885,12,15.44,8262.14,1,0,35890,0,1
5219,36,24,0,1,858676,382,908953,60,13.42,17182.24,1,0,209463,0,0
5220,483,44,1,1,838988,528,842130,60,16.96,16415.92,1,0,484022,0,1
5221,441,47,0,2,715796,740,858630,12,12.42,58362.4525,0,5,39426,0,1
5222,10,39,1,0,1414529,362,341635,36,16.57,11062.33,1,0,135796,0,0
5223,439,58,1,1,1382939,432,805429,48,17.87,19778.32,0,6,342273,0,1
5224,152,37,0,0,1510768,663,855585,60,7.52,15332.08,0,10,10658,0,1
5225,300,40,1,0,794315,308,472472,24,19.64,23552.73,1,0,59544,0,1
5226,594,55,1,1,260262,749,599590,48,16.82,14592.52,1,0,242301,0,0
5227,465,60,0,2,217681,445,819067,24,8.94,37178.82,1,0,248425,0,0
5228,331,23,1,2,1883818,359,902825,36,14.2,28639.62,1,0,582460,0,1
5229,436,40,1,0,1749251,457,840244,48,7.96,18898.49,1,0,459727,0,1
5230,312,47,1,2,444332,434,254127,24,11.6,11816.91,1,0,97106,0,1
5231,450,37,1,1,720204,734,302149,24,16.62,14681.92,1,0,262387,0,0
5232,415,24,1,1,870624,825,510776,24,11.31,23689.37,0,17.5,466848,0,0
5233,96,44,1,1,554487,381,94906,24,17.72,4655.14,1,0,58922,0,0
5234,191,39,1,0,820039,637,907346,24,19.01,44993.02,0,3,148539,0,1
5235,260,26,1,0,871310,699,871890,48,16.19,21105.19,0,11,739970,0,1
5236,35,27,0,2,1154873,519,335918,48,13.77,7961.96,1,0,158242,0,0
5237,306,30,1,1,1868059,333,562861,36,8.44,16954.62,0,17.5,346200,0,1
5238,509,56,1,1,736517,524,101641,12,17.93,9988.77,0,17.5,66440,0,0
5239,39,29,0,0,1075953,799,121820,48,9.95,2790.44,1,0,19724,0,1
5240,544,28,0,1,1379812,667,377148,48,7.86,8474.83,0,17.5,351542,0,1
5241,305,47,0,1,788645,842,968076,36,11.58,30004.98,1,0,819115,0,1
5242,540,55,0,2,1468372,835,210990,36,21.31,7109.78,0,9,71700,0,1
5243,103,38,0,1,1660062,356,753809,24,18.32,37162.78,1,0,407727,0,0
5244,562,42,0,1,730741,670,966455,48,11.82,22514.37,1,0,723169,0,1
5245,49,63,0,2,1908574,597,828399,12,13.85,58362.4525,1,0,177136,0,0
5246,329,51,1,1,459836,467,805307,36,7.54,24056.31,0,17.5,465635,0,0
5247,305,59,0,2,903095,483,986979,36,12.67,30889.7,0,17.5,335495,0,0
5248,516,27,0,1,1399396,487,296554,12,12.97,27918.09,1,0,84408,0,1
5249,30,41,1,0,586634,523,604970,36,19.02,20000.98,1,0,597076,0,0
5250,610,54,0,1,907382,370,443885,60,21.2,8966.48,0,2,207274,0,0
5251,383,45,1,0,1650904,535,434150,36,9.23,13172.83,0,17.5,131483,0,0
5252,530,35,0,0,1276279,603,247032,60,18.54,4880.53,1,0,159318,0,1
5253,533,61,1,1,512610,753,879553,48,14.5,20981,1,0,124079,0,1
5254,487,64,0,0,278342,309,313648,12,8.47,28351.17,1,0,69344,0,0
5255,299,58,0,0,1945542,483,215536,12,15.12,20677.09,0,17.5,131589,0,1
5256,528,46,1,1,1787922,725,186040,48,18.98,4611.47,1,0,123584,0,1
5257,537,51,0,1,1420296,426,857866,24,14.83,41045.31,0,17.5,90786,0,1
5258,58,61,1,0,1881832,328,658038,24,15.93,31785.98,1,0,373960,0,0
5259,157,26,0,1,1177814,413,131643,12,18.28,12975.61,1,0,12651,0,0
5260,672,47,1,0,260617,467,671951,36,19.14,22237.85,1,0,577578,0,0
5261,197,35,1,1,287850,647,640712,12,17,58362.4525,1,0,181903,0,0
5262,229,25,0,1,503455,594,261581,36,18.83,8634.35,0,17.5,91046,0,1
5263,186,63,0,1,1364081,761,64132,48,19.02,1590.21,1,0,42449,0,1
5264,616,39,1,2,244473,598,586323,24,19.98,29311.26,1,0,6268,0,0
5265,292,50,0,0,323409,336,733600,48,17.17,17907.48,1,0,641376,0,1
5266,105,36,0,2,473868,844,838259,12,10.27,58362.4525,1,0,810969,0,1
5267,31,65,0,2,1064840,333,811660,24,15.11,38929.24,0,17.5,628242,0,1
5268,188,50,0,2,390433,478,503210,36,15.61,16160.03,1,0,458573,0,1
5269,678,22,1,2,1062163,544,744198,60,14.82,14241.47,1,0,188984,0,1
5270,556,54,1,0,1697055,361,683261,24,21.29,34530.3,0,17.5,358449,0,0
5271,216,55,1,2,647197,465,643891,36,15.13,20591.99,1,0,546914,0,1
5272,120,49,0,1,1736106,630,956744,36,8.23,28763.45,0,17.5,739206,0,1
5273,395,54,0,1,719871,846,243933,48,14.84,5836.1,1,0,237862,0,1
5274,352,51,1,2,1501620,374,869135,36,21.71,29384.01,0,11,802423,0,1
5275,491,22,1,1,1421881,532,233214,36,7.62,6971.8,0,1,66963,0,1
5276,594,59,1,1,740493,646,962983,60,17.42,18845.58,1,0,837348,0,1
5277,29,34,1,1,1063387,640,485939,36,14.41,15443.41,0,3,133012,0,0
5278,264,42,1,2,547959,674,246576,60,16.93,4805.36,0,17.5,7951,0,1
5279,41,59,0,2,954703,303,804699,36,15.22,25754.84,1,0,82165,0,1
5280,408,29,1,1,1954347,620,641769,24,18.85,31780.94,1,0,63313,0,0
5281,375,57,0,1,399595,673,98408,24,13.99,4673.97,1,0,21241,0,1
5282,385,51,0,0,1558323,603,682159,24,16.35,33070.5,0,17.5,316694,0,1
5283,658,45,0,1,1578855,651,218169,24,8.27,9842.15,0,17.5,28398,0,0
5284,100,48,1,0,1596509,310,885315,60,21.95,17994.03,1,0,149729,0,0
5285,553,53,1,0,472765,412,256696,24,15.47,12350.29,1,0,222071,0,0
5286,298,39,0,1,1425476,722,665075,60,14.42,12682.98,1,0,574201,0,1
5287,312,26,0,0,1491198,571,559324,60,13.05,10538.6,1,0,123498,0,0
5288,296,37,0,0,461890,704,502565,12,16.18,48656.67,1,0,373290,0,0
5289,250,64,1,2,778103,684,616709,48,17.3,15070.83,1,0,27845,0,1
5290,639,56,0,2,1580464,682,137106,12,11.56,12746.29,0,10,91564,0,1
5291,47,44,1,2,1268499,336,314092,24,13.3,14827.76,0,7,55816,0,1
5292,588,44,0,1,1969744,627,898185,36,18.39,29537.81,0,14,688297,0,0
5293,215,41,0,2,603937,540,822534,60,13.15,15511.62,1,0,115119,0,1
5294,535,51,0,1,1593020,798,623784,24,15.75,30084.58,0,6,92942,0,1
5295,713,33,0,1,1723848,828,927456,36,15.1,29652.83,1,0,220461,0,0
5296,32,39,1,0,694384,385,681514,24,12.32,31894.86,1,0,426680,0,1
5297,572,63,0,0,1898453,549,98065,48,14.88,2347.02,1,0,60033,0,1
5298,664,58,1,1,1137814,313,169777,24,15.22,8150.71,1,0,80615,0,0
5299,626,63,1,2,1756151,778,681131,36,18.87,22490.57,1,0,478798,0,0
5300,130,53,0,0,232700,470,967282,36,15.47,31025.57,0,6,861464.5,0,1
5301,349,25,0,1,418089,848,552311,36,14.67,17592.64,1,0,219663,0,0
5302,609,60,0,0,420569,755,423282,60,16.65,8229.31,1,0,121372,0,1
5303,508,21,1,1,611372,571,724710,12,14.31,58362.4525,1,0,373938,0,1
5304,448,33,0,0,1003520,768,264042,60,15,5060.8,1,0,191451,0,1
5305,324,58,1,0,1326678,670,634687,36,16.11,20470.42,1,0,8275,0,0
5306,646,46,1,1,1409374,348,748244,60,11.26,13874.94,1,0,129227,0,0
5307,10,63,0,0,1315663,586,236297,48,8.51,5341.79,1,0,179306,0,0
5308,583,55,0,1,1569569,527,666453,60,19.21,13241.31,0,17.5,453918,0,0
5309,649,49,0,0,309897,625,139749,12,11.35,12967.54,1,0,84235,0,1
5310,160,29,1,0,708280,495,276507,24,14.98,13246.99,1,0,196722,0,1
5311,621,36,0,1,896910,470,278586,48,9.8,6372.65,1,0,15347,0,1
5312,44,64,0,0,1246729,813,224306,12,17.39,21942.73,1,0,26549,0,1
5313,721,21,0,1,1376167,589,476232,24,11.4,22105.1,1,0,127633,0,1
5314,459,65,1,1,1157446,742,603706,24,20.83,30394.08,1,0,34672,0,1
5315,83,31,1,1,1201000,814,421083,48,17.07,10270.04,1,0,37422,0,0
5316,359,51,1,1,776187,639,720985,36,19.85,24002.79,1,0,174830,0,1
5317,215,48,1,2,1115074,694,573311,12,16.24,55534.73,0,17.5,291929,0,1
5318,298,61,0,2,232040,629,481073,24,20.69,24191.96,1,0,433720,0,1
5319,435,36,1,0,1463876,525,285402,12,15.35,27434.27,0,2,72494,0,1
5320,382,63,0,0,533007,306,481089,36,18.98,15899.99,1,0,364278,0,1
5321,573,64,0,2,405682,446,95189,36,16.74,3086.77,1,0,76306,0,1
5322,87,57,0,1,1603229,591,963896,36,19.46,31985.28,1,0,5260,0,1
5323,610,60,1,2,1038686,346,545067,36,18.2,17896.37,0,13,230054,0,1
5324,506,59,0,0,1269690,699,596681,36,17.81,19526.39,1,0,340819,0,0
5325,221,29,1,1,956063,793,604596,12,10.58,55713.52,1,0,60921,0,0
5326,453,28,0,2,201468,580,328664,60,18.38,6484.54,1,0,17411,0,1
5327,295,62,1,2,1153306,844,471435,24,9.41,21491.54,0,10,343578,0,1
5328,661,36,0,1,1684069,644,475218,60,9.57,8678.27,1,0,352367,0,0
5329,511,42,0,1,1117437,588,566015,12,9.84,51809.24,0,7,181606,0,1
5330,11,46,1,1,1887392,518,385772,36,8.93,11672.82,0,1,133916,0,0
5331,550,37,0,0,1592633,357,573629,24,7.81,25767.89,1,0,211359,0,1
5332,627,49,1,1,217434,598,505683,24,8.18,22793.66,1,0,60036,0,0
5333,590,55,1,1,1557031,386,645832,48,19.37,16061.03,0,2,344325,0,1
5334,399,62,1,2,1458927,734,620735,12,10.95,57392.12,1,0,43545,0,1
5335,245,29,0,2,1122188,732,165471,48,18.48,4084.38,1,0,26236,0,1
5336,425,47,0,2,654853,323,898729,36,17.57,29350.99,1,0,170742,0,1
5337,332,61,0,0,1242403,473,857348,60,18.66,16955.49,1,0,141522,0,1
5338,242,63,0,2,1558020,325,401420,48,17.99,9867.41,1,0,58552,0,1
5339,559,23,0,2,634967,349,487373,12,18.69,48205.25,1,0,158280,0,0
5340,136,37,0,1,1229637,723,437000,36,13.91,13827.41,0,17.5,48865,0,1
5341,238,59,0,0,1302883,364,125074,24,17.85,6141.65,1,0,48260,0,0
5342,478,36,1,2,904547,800,967201,60,12.22,18089.88,1,0,861464.5,0,0
5343,450,24,0,1,668381,841,831168,24,16.99,40515.98,1,0,749388,0,0
5344,357,37,1,2,556050,569,225605,48,9.07,5126.4,0,14,176450,0,1
5345,359,50,0,0,663561,486,833997,12,19.25,58362.4525,1,0,252615,0,0
5346,360,41,1,1,463582,386,884423,12,15.72,58362.4525,1,0,535874,0,1
5347,176,44,1,2,1246768,379,646923,60,16.18,12526.59,0,17.5,62447,0,0
5348,241,62,1,0,664888,494,184409,36,8.9,5578.37,0,17.5,133055,0,1
5349,22,48,1,2,687065,812,201464,36,12,6267.77,0,11,31364,0,0
5350,638,30,1,2,1353168,802,651371,12,21.51,58362.4525,0,17.5,135346,0,1
5351,681,57,0,2,365832,405,436748,48,9.74,9985.15,0,6,110377,0,1
5352,189,56,1,0,633960,360,133645,12,17.17,13049.32,1,0,22562,0,0
5353,715,44,0,0,1203871,507,316957,24,15.8,15293.18,0,17.5,50410,0,1
5354,394,22,1,1,1777766,521,99408,12,15.36,9556.42,1,0,53465,0,0
5355,208,64,1,2,1432386,679,789227,48,10.76,18211.41,0,17.5,7405,0,1
5356,728,28,1,0,1684131,308,987545,12,19.49,58362.4525,1,0,29941,0,1
5357,154,47,1,0,466718,576,855952,48,14.28,20378.79,1,0,558435,0,1
5358,463,44,1,0,1330669,741,845336,24,13.96,40139.37,1,0,558755,0,0
5359,234,61,0,1,579280,760,116555,24,12.16,5447,0,17.5,39693,0,1
5360,285,57,0,2,342725,609,728482,48,11.12,16864.36,1,0,116693,0,0
5361,513,43,1,2,797494,740,752372,60,16.57,14617.33,1,0,111310,0,1
5362,481,52,0,1,1427918,650,518387,12,9.79,47428.09,1,0,404026,0,0
5363,614,26,1,1,965503,570,968644,60,18.68,19159.78,0,11,786739,0,0
5364,279,46,1,1,746432,333,318056,36,21.02,10691.98,0,17.5,118836,0,0
5365,6,40,1,2,1617351,332,576991,60,12.15,10784.92,1,0,487195,0,1
5366,727,22,0,2,1806556,682,547422,48,13.68,12964.78,1,0,33704,0,1
5367,730,59,1,0,579654,359,267676,36,16.06,8629.58,1,0,7519,0,1
5368,580,56,0,1,459459,614,63421,24,18.46,3130.35,1,0,54499,0,1
5369,118,25,0,0,886835,527,597971,36,9.43,18176.66,1,0,549279,0,1
5370,625,29,0,0,239759,734,732115,24,15.64,35275.74,0,17.5,99436,0,1
5371,577,34,1,0,631783,596,597863,24,16.41,28998.85,0,4,221729,0,1
5372,147,53,1,0,1257044,659,960924,60,18.9,19042.31,1,0,861464.5,0,1
5373,352,50,0,1,353258,767,499970,60,18.35,9861.91,1,0,128615,0,1
5374,398,59,0,0,1825376,415,84695,36,9.18,2568.61,0,17.5,8493,0,1
5375,161,37,1,1,1629928,763,935450,48,9.37,21314.62,0,17.5,458312,0,0
5376,620,59,0,2,689756,545,95475,36,10.97,2943.02,1,0,56678,0,1
5377,488,25,0,2,1509895,337,515133,24,12.99,24252.03,1,0,289079,0,0
5378,686,27,1,2,807114,592,959658,60,12.5,17993.59,0,17.5,759175,0,1
5379,501,41,1,1,1002700,821,657772,60,14.46,12548.1,1,0,401337,0,0
5380,55,54,0,1,1989617,835,122813,36,18.92,4056.92,1,0,117859,0,0
5381,598,60,1,1,1427917,370,192121,24,16.31,9310.66,0,17.5,72729,0,1
5382,71,39,0,1,1831473,745,856780,12,19.37,58362.4525,0,3,435695,0,0
5383,722,45,1,1,894300,644,716044,60,15.07,13732.53,1,0,430443,0,0
5384,261,30,0,2,642263,838,831035,12,9.82,58362.4525,1,0,23449,0,1
5385,185,58,1,1,1478517,672,249175,36,8.33,7498.09,0,4,110573,0,1
5386,23,35,0,1,1799615,636,749986,24,18.42,37005.56,0,12,584522,0,0
5387,623,39,1,1,730473,686,731623,12,14.03,58362.4525,0,17.5,400415,0,1
5388,517,21,0,2,1434876,408,499734,12,9.16,45459.14,1,0,21652,0,1
5389,101,37,0,0,631972,476,848823,36,21.57,28664.28,1,0,559708,0,1
5390,692,57,1,0,315869,768,713458,24,13.58,33764.4,1,0,320246,0,1
5391,11,53,1,2,1390072,563,988031,12,9.46,58362.4525,1,0,38365,0,0
5392,66,33,1,1,551800,788,556982,12,11.18,51604.38,0,1,193332,0,1
5393,184,36,1,1,438854,628,88742,60,7.7,1592.92,1,0,19292,0,0
5394,705,35,0,2,369129,634,687907,12,9.82,58362.4525,1,0,226923,0,0
5395,435,26,1,1,802764,700,112147,12,21.65,11368.9,0,17.5,105011,0,1
5396,73,34,1,2,1769391,781,410464,12,17.82,40300.72,0,9,231138,0,1
5397,524,57,0,1,749034,669,741216,24,7.91,33326.92,1,0,479878,0,0
5398,170,21,0,0,1161520,823,792227,12,12.13,58362.4525,1,0,510784,0,0
5399,182,46,1,0,1606385,759,258677,48,10.52,5956.04,0,8,43373,0,1
5400,631,49,1,0,690631,841,996360,24,15.49,47945.67,1,0,122554,0,1
5401,582,57,0,2,1115758,711,506568,12,11.69,47148.82,1,0,339460,0,0
5402,679,32,1,2,1534128,552,264686,48,8.79,5999,0,3,179751,0,1
5403,488,38,1,2,278109,761,161508,24,11.88,7528.96,0,3,43327,0,0
5404,260,50,1,2,1043357,777,141297,60,21.82,2868.8,1,0,102280,0,1
5405,27,21,0,2,1323873,579,448945,36,20.56,15034.67,1,0,93104,0,1
5406,128,26,1,0,670209,826,955488,60,9.76,17479.06,0,17.5,170801,0,1
5407,162,39,0,0,1474985,767,332829,48,12.46,7797.91,1,0,77507,0,1
5408,698,29,0,2,1144134,656,456613,60,10.31,8394.83,1,0,53782,0,0
5409,507,38,0,0,1943562,773,655861,12,12.35,58362.4525,1,0,141822,0,1
5410,714,55,1,1,1353156,717,648628,24,10.09,29753.11,1,0,288189,0,0
5411,567,30,0,1,499001,392,861824,36,21.79,29155.98,1,0,588036,0,1
5412,640,62,0,0,1630054,334,651152,12,10.12,58362.4525,1,0,608112,0,0
5413,425,50,1,0,811857,719,340730,48,8.87,7728.18,1,0,89612,0,0
5414,681,39,0,0,1951320,368,537480,48,21.01,13550.09,0,6,271258,0,0
5415,544,33,0,0,1154527,378,271666,60,16.59,5278.92,1,0,24853,0,0
5416,406,38,0,1,361847,586,557060,48,16.3,13497.1,1,0,421465,0,1
5417,230,35,0,0,297951,811,440857,24,21.78,22369.82,0,17.5,260518,0,1
5418,412,40,0,0,900779,770,840364,60,18.63,16615.4,0,17.5,466927,0,1
5419,291,43,1,2,1201438,436,85752,60,18.3,1690.74,1,0,30153,0,1
5420,574,49,1,2,1522073,314,828297,24,18.4,40862.65,1,0,198199,0,1
5421,716,31,1,2,1915522,686,505994,48,9.34,11526.12,1,0,181553,0,1
5422,249,54,1,0,320557,685,507070,12,7.79,45547.56,1,0,29825,0,0
5423,529,24,1,2,899024,360,111808,48,16.13,2705.05,1,0,16189,0,1
5424,652,61,1,2,1641017,827,657944,60,8.47,11894.53,1,0,643857,0,1
5425,594,26,0,0,1791409,574,63075,24,16.98,3074.38,0,17.5,11089,0,0
